player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
K. Irving,0.5144508670520231,0.4547038327526132,0.0597470342994099,17.0,2.739130434782609,14.26086956521739,75.8,6.660869565217391,69.1391304347826,2012,0,0,4,0,0,4,8,8
O. Casspi,0.4444444444444444,0.389776357827476,0.0546680866169683,6.5,1.108695652173913,5.391304347826087,33.94999999999999,3.2717391304347827,30.678260869565207,2012,1,1,1,4,1,1,1,7
J. Johnson,0.4341085271317829,0.4513618677042801,-0.0172533405724972,30.5,4.043478260869565,26.456521739130437,118.75000000000006,15.684782608695652,103.0652173913044,2012,0,0,0,5,5,0,0,0
A. Parker,0.3255813953488372,0.4487632508833922,-0.123181855534555,2.5,0.9782608695652174,1.5217391304347827,7.900000000000002,3.791304347826088,4.108695652173914,2012,1,3,3,3,6,2,2,1
E. Davis,0.5747126436781609,0.4919354838709677,0.0827771598071931,11.0,0.9782608695652174,10.021739130434783,46.34999999999999,3.978260869565216,42.37173913043477,2012,0,1,1,4,4,1,1,9
D. Gibson,0.3214285714285714,0.3658536585365853,-0.0444250871080139,5.0,0.7608695652173914,4.239130434782608,19.250000000000004,1.4217391304347828,17.82826086956522,2012,1,3,1,3,1,2,1,1
T. Thompson,0.4649122807017544,0.4298780487804878,0.0350342319212665,10.5,1.3043478260869563,9.195652173913045,34.4,3.5934782608695643,30.806521739130435,2012,1,1,1,4,1,1,1,9
A. Gee,0.4662162162162162,0.3920595533498759,0.0741566628663403,14.5,1.8478260869565215,12.652173913043478,66.35000000000001,4.891304347826088,61.45869565217392,2012,0,1,4,0,4,4,8,8
L. Barbosa,0.4155844155844156,0.4217118997912317,-0.0061274842068161,19.0,1.5,17.5,45.35,4.941304347826088,40.408695652173904,2012,0,1,4,0,4,4,4,4
R. Sessions,0.3863636363636363,0.4314115308151093,-0.045047894451473,16.5,2.8260869565217392,13.673913043478262,47.85,5.730434782608695,42.1195652173913,2012,0,1,4,4,4,1,4,4
J. Bayless,0.4166666666666667,0.4264705882352941,-0.0098039215686274,7.5,0.8260869565217391,6.673913043478261,30.15,2.241304347826088,27.90869565217391,2012,1,1,1,4,1,1,1,9
J. Magloire,0.6666666666666666,0.3571428571428571,0.3095238095238095,2.5,0.3695652173913043,2.130434782608696,-1.7000000000000006,-7.723290606088044e-17,-1.7000000000000006,2012,2,2,2,2,2,5,5,5
R. Hollins,0.4411764705882353,0.5526315789473685,-0.1114551083591331,8.5,0.5434782608695652,7.956521739130435,-0.3500000000000014,0.8347826086956529,-1.1847826086956543,2012,1,3,3,3,1,2,2,1
V. Divac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1,3,3,3,6,2,2,2
R. Hibbert,0.488,0.4992272024729521,-0.0112272024729521,9.5,2.847826086956522,6.652173913043479,54.2,9.45,44.75,2012,0,1,1,4,4,1,1,9
D. Collison,0.3658536585365853,0.4702127659574468,-0.1043591074208614,12.0,2.1956521739130435,9.804347826086955,28.14999999999999,6.380434782608695,21.769565217391296,2012,1,1,1,4,1,1,1,1
B. Gordon,0.3962264150943396,0.4609164420485175,-0.0646900269541778,16.0,1.8043478260869563,14.195652173913045,27.14999999999999,4.730434782608696,22.41956521739129,2012,1,1,1,4,1,1,1,4
R. Stuckey,0.4322033898305085,0.4279749478079332,0.0042284420225752,9.5,1.891304347826087,7.608695652173913,49.65,6.647826086956523,43.00217391304348,2012,0,1,1,4,4,1,1,9
G. Monroe,0.5234375,0.5206738131699847,0.0027636868300152,9.5,3.0869565217391304,6.413043478260869,64.10000000000001,11.156521739130437,52.94347826086957,2012,0,1,4,4,4,1,8,9
J. Jerebko,0.4296875,0.483076923076923,-0.053389423076923,11.5,0.9347826086956522,10.565217391304348,47.55,4.808695652173914,42.74130434782609,2012,0,1,4,4,4,1,1,9
P. George,0.3742690058479532,0.4511545293072824,-0.0768855234593292,19.5,2.152173913043478,17.347826086956523,51.30000000000001,9.354347826086956,41.945652173913054,2012,0,1,4,0,4,4,4,4
D. Granger,0.3950617283950617,0.4174311926605504,-0.0223694642654887,8.0,2.6739130434782608,5.326086956521739,82.65,11.62826086956522,71.02173913043478,2012,0,1,4,0,4,4,8,9
T. Prince,0.3170731707317073,0.44,-0.1229268292682926,9.5,1.1956521739130437,8.304347826086957,6.949999999999996,7.730434782608696,-0.7804347826087001,2012,1,3,3,3,1,2,2,1
B. Knight,0.4345238095238095,0.4093178036605657,0.0252060058632437,17.5,2.9565217391304346,14.543478260869566,38.35,4.889130434782608,33.46086956521739,2012,0,1,1,4,4,1,1,4
J. Maxiell,0.4590163934426229,0.4813664596273292,-0.0223500661847062,2.5,1.434782608695652,1.065217391304348,24.65000000000001,3.441304347826088,21.20869565217392,2012,1,3,3,3,1,2,2,7
A. Daye,0.3118279569892473,0.3283582089552239,-0.0165302519659765,10.5,0.4130434782608695,10.08695652173913,9.049999999999995,0.5978260869565216,8.452173913043476,2012,1,3,1,4,1,1,1,1
B. Wallace,0.4516129032258064,0.3636363636363636,0.0879765395894427,3.5,0.5869565217391305,2.9130434782608696,17.3,1.3195652173913044,15.980434782608697,2012,1,3,1,1,6,7,7,7
T. Hansbrough,0.4551282051282051,0.3753351206434316,0.0797930844847735,13.0,1.0217391304347827,11.978260869565217,66.04999999999998,5.006521739130435,61.04347826086955,2012,0,1,4,0,4,4,8,9
L. Stephenson,0.3636363636363636,0.3670886075949367,-0.003452243958573,7.5,0.5,7.0,2.0,0.3456521739130434,1.6543478260869566,2012,1,3,3,3,6,2,2,1
W. Bynum,0.3809523809523809,0.3820224719101123,-0.0010700909577314,12.5,0.6304347826086957,11.869565217391305,12.750000000000004,0.6021739130434783,12.147826086956526,2012,1,1,1,4,1,1,1,7
D. Milicic,0.5,0.4516129032258064,0.0483870967741935,1.5,0.6304347826086957,0.8695652173913043,0.2999999999999998,0.8543478260869565,-0.5543478260869567,2012,1,3,3,3,6,2,2,2
M. Beasley,0.4451612903225806,0.4444444444444444,0.0007168458781362,11.0,1.2608695652173914,9.73913043478261,39.45,3.380434782608696,36.0695652173913,2012,1,1,1,4,4,1,1,9
K. Love,0.4504132231404958,0.4467564259485924,0.0036567971919034,16.5,2.065217391304348,14.434782608695652,108.45000000000005,15.37826086956522,93.0717391304348,2012,0,0,0,0,0,4,8,8
L. Ridnour,0.408,0.4494117647058823,-0.0414117647058823,8.0,1.7391304347826086,6.260869565217392,40.30000000000001,4.658695652173912,35.6413043478261,2012,1,1,1,4,1,1,1,9
W. Johnson,0.3870967741935484,0.3989071038251366,-0.0118103296315882,1.5,1.2391304347826086,0.2608695652173913,9.899999999999997,2.960869565217392,6.939130434782605,2012,1,3,3,3,6,2,2,2
J. Barea,0.3801652892561983,0.4074074074074074,-0.027242118151209,13.0,1.673913043478261,11.326086956521738,26.550000000000004,2.215217391304348,24.33478260869565,2012,1,1,1,4,1,1,1,4
A. Tolliver,0.3684210526315789,0.4056603773584906,-0.0372393247269116,10.0,0.3260869565217391,9.673913043478262,15.90000000000001,1.4282608695652173,14.471739130434791,2012,1,1,1,4,1,1,1,1
R. Rubio,0.392156862745098,0.3449477351916376,0.0472091275534604,16.5,2.130434782608696,14.369565217391305,28.85000000000001,2.619565217391305,26.230434782608704,2012,1,1,1,4,4,1,1,4
A. Randolph,0.5208333333333334,0.4539473684210526,0.0668859649122807,4.0,0.6956521739130435,3.3043478260869565,17.75,2.008695652173913,15.741304347826087,2012,1,3,1,1,1,7,7,7
D. Gallinari,0.2967032967032967,0.4264392324093816,-0.1297359357060849,5.0,1.4565217391304348,3.5434782608695654,26.950000000000003,7.710869565217393,19.23913043478261,2012,1,3,1,3,1,2,1,1
T. Lawson,0.4467005076142132,0.5036818851251841,-0.0569813775109708,19.0,2.5869565217391304,16.41304347826087,58.6,11.276086956521736,47.32391304347826,2012,0,1,4,0,4,4,4,4
A. Afflalo,0.4176470588235294,0.4776119402985074,-0.059964881474978,9.0,1.6521739130434785,7.3478260869565215,57.25,9.526086956521745,47.723913043478255,2012,0,1,4,4,4,1,1,9
T. Mozgov,0.6842105263157895,0.5051020408163265,0.179108485499463,3.0,1.1304347826086956,1.8695652173913044,12.5,2.2326086956521745,10.267391304347823,2012,1,3,3,1,6,7,7,7
Nene,0.5394736842105263,0.5362776025236593,0.003196081686867,8.0,1.7391304347826086,6.260869565217392,37.05000000000002,5.267391304347828,31.78260869565219,2012,1,1,1,4,1,1,1,9
A. Miller,0.4079601990049751,0.4504716981132075,-0.0425114991082324,31.5,2.847826086956522,28.65217391304348,35.15000000000002,4.239130434782608,30.91086956521741,2012,0,1,4,0,4,4,4,4
A. Harrington,0.445414847161572,0.431340872374798,0.0140739747867739,19.5,1.6521739130434785,17.847826086956523,65.9,7.978260869565218,57.92173913043479,2012,0,1,4,0,0,4,4,8
R. Fernandez,0.3552631578947368,0.4832214765100671,-0.1279583186153303,6.0,0.6086956521739131,5.391304347826087,17.000000000000004,2.3000000000000003,14.700000000000005,2012,1,3,3,3,1,2,1,1
C. Andersen,0.5428571428571428,0.547945205479452,-0.0050880626223092,2.0,0.2826086956521739,1.7173913043478262,18.1,1.995652173913044,16.104347826086958,2012,1,3,3,3,6,2,2,7
C. Brewer,0.4037267080745341,0.446629213483146,-0.0429025054086119,9.5,0.8478260869565217,8.652173913043478,39.30000000000001,5.102173913043478,34.19782608695653,2012,1,1,1,4,1,1,1,9
K. Koufos,0.6136363636363636,0.5894039735099338,0.0242323901264298,4.0,0.6086956521739131,3.391304347826087,23.8,3.226086956521739,20.573913043478257,2012,1,3,1,1,1,7,7,7
T. Duncan,0.4926470588235294,0.4931335830212234,-0.000486524197694,11.5,2.065217391304348,9.434782608695652,54.55000000000001,12.858695652173916,41.6913043478261,2012,0,1,4,4,4,1,1,9
D. Blair,0.5581395348837209,0.5348314606741573,0.0233080742095636,11.0,1.5434782608695652,9.456521739130435,34.45,6.734782608695655,27.715217391304343,2012,1,1,1,4,1,1,1,9
T. Allen,0.5,0.4549878345498783,0.0450121654501216,8.5,1.891304347826087,6.608695652173913,42.6,6.069565217391303,36.53043478260869,2012,1,1,1,4,1,1,1,9
R. Jefferson,0.4423076923076923,0.4088541666666667,0.0334535256410256,5.5,0.8478260869565217,4.652173913043479,38.8,5.084782608695653,33.71521739130434,2012,1,1,1,4,1,1,1,9
Z. Randolph,0.4183673469387755,0.4654545454545454,-0.0470871985157699,5.5,0.8695652173913043,4.630434782608695,27.55,4.030434782608695,23.519565217391303,2012,1,3,1,4,1,1,1,1
M. Ginobili,0.4479166666666667,0.5149700598802395,-0.0670533932135727,13.0,1.7391304347826086,11.26086956521739,30.85,6.4391304347826095,24.410869565217396,2012,1,1,1,4,1,1,1,4
M. Conley,0.2988505747126437,0.4709897610921502,-0.1721391863795064,17.0,2.3260869565217392,14.673913043478262,32.85,8.739130434782611,24.110869565217392,2012,1,1,1,4,4,1,1,4
R. Gay,0.3956043956043956,0.4680616740088105,-0.0724572784044149,16.5,3.239130434782609,13.26086956521739,72.1,12.639130434782611,59.46086956521738,2012,0,1,4,0,4,4,8,8
M. Gasol,0.46,0.4916540212443095,-0.0316540212443095,13.5,2.3260869565217392,11.173913043478262,61.79999999999998,11.145652173913042,50.65434782608694,2012,0,1,4,0,4,4,8,9
T. Parker,0.4939271255060729,0.4688940092165898,0.025033116289483,19.5,3.4347826086956523,16.065217391304348,94.05000000000004,10.66304347826087,83.38695652173915,2012,0,0,4,0,0,4,8,8
T. Splitter,0.5652173913043478,0.6436363636363637,-0.0784189723320158,11.0,1.608695652173913,9.391304347826086,55.5,5.939130434782607,49.5608695652174,2012,0,1,4,4,4,1,8,9
K. Leonard,0.5247524752475248,0.4860050890585242,0.0387473861890005,6.5,0.9347826086956522,5.565217391304348,58.55,8.219565217391304,50.33043478260869,2012,0,1,1,4,4,1,8,9
M. Bonner,0.4269662921348314,0.4300341296928328,-0.0030678375580013,3.5,0.217391304347826,3.282608695652174,27.350000000000005,5.078260869565216,22.27173913043479,2012,1,3,1,4,1,7,1,7
D. Cunningham,0.5376344086021505,0.4974619289340101,0.0401724796681403,6.0,0.391304347826087,5.608695652173913,42.20000000000001,3.306521739130435,38.89347826086957,2012,1,1,1,4,1,1,1,9
J. Anderson,0.375,0.3894736842105263,-0.0144736842105263,7.5,0.3260869565217391,7.173913043478261,19.3,1.0108695652173911,18.289130434782606,2012,1,3,1,4,1,1,1,7
O. Mayo,0.3945578231292517,0.3988095238095238,-0.0042517006802721,25.5,1.9782608695652173,23.52173913043478,75.30000000000001,5.206521739130437,70.09347826086957,2012,0,0,4,0,0,4,4,8
J. Pargo,0.3591160220994475,0.3950617283950617,-0.0359457062956141,17.5,1.3695652173913044,16.130434782608695,25.65000000000001,1.3695652173913038,24.2804347826087,2012,1,1,1,4,4,1,1,4
T. Ford,0.5714285714285714,0.3181818181818182,0.2532467532467532,4.5,0.3043478260869565,4.195652173913043,4.5,0.0108695652173913,4.489130434782608,2012,2,2,2,1,2,5,5,5
S. Young,0.32,0.3670886075949367,-0.0470886075949367,2.5,0.2391304347826087,2.260869565217391,7.850000000000001,0.7217391304347827,7.128260869565219,2012,1,3,3,3,6,2,2,1
B. Skinner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0239130434782608,0.0239130434782608,2012,1,3,3,3,6,2,2,2
Q. Pondexter,0.4078947368421052,0.4917127071823204,-0.0838179703402152,5.0,0.5434782608695652,4.456521739130435,24.45000000000001,2.404347826086957,22.04565217391305,2012,1,3,1,4,1,1,1,1
D. Green,0.4144736842105263,0.4471153846153846,-0.0326417004048583,13.0,1.2173913043478262,11.782608695652174,46.29999999999999,6.910869565217391,39.3891304347826,2012,0,1,4,4,4,1,1,4
M. Gortat,0.5394736842105263,0.556998556998557,-0.0175248727880307,6.0,1.6956521739130437,4.304347826086957,39.10000000000001,13.752173913043483,25.347826086956523,2012,1,1,1,4,1,1,1,9
M. Belinelli,0.4084507042253521,0.4191176470588235,-0.0106669428334714,7.5,1.173913043478261,6.326086956521739,39.25,6.693478260869568,32.55652173913043,2012,1,1,1,4,1,1,1,9
S. Nash,0.5384615384615384,0.5301724137931034,0.008289124668435,15.5,4.304347826086956,11.195652173913045,44.55,5.391304347826087,39.15869565217392,2012,0,1,1,4,4,1,1,9
C. Landry,0.5869565217391305,0.4740740740740741,0.1128824476650564,13.0,0.8043478260869565,12.195652173913045,46.29999999999999,4.339130434782608,41.96086956521738,2012,0,1,4,4,4,1,1,9
E. Okafor,0.5555555555555556,0.5280898876404494,0.0274656679151061,6.0,0.5434782608695652,5.456521739130435,11.900000000000002,2.9673913043478266,8.932608695652176,2012,1,3,1,1,1,7,7,7
E. Gordon,0.375,0.4722222222222222,-0.0972222222222222,4.5,0.3260869565217391,4.173913043478261,6.999999999999998,1.7760869565217392,5.223913043478259,2012,1,3,3,3,6,2,2,1
T. Ariza,0.3846153846153846,0.4230769230769231,-0.0384615384615384,8.5,1.2826086956521738,7.217391304347826,20.15,4.476086956521736,15.673913043478262,2012,1,3,1,4,1,1,1,1
J. Dudley,0.3660714285714285,0.5103578154425612,-0.1442863868711326,6.0,1.3043478260869563,4.695652173913043,30.35,9.623913043478264,20.72608695652174,2012,1,3,1,4,1,1,1,1
C. Frye,0.4166666666666667,0.4158415841584158,0.0008250825082508,4.5,1.173913043478261,3.3260869565217392,37.60000000000001,6.26086956521739,31.339130434782614,2012,1,1,1,4,1,1,1,9
R. Lopez,0.4634146341463415,0.4589041095890411,0.0045105245573003,7.0,0.6304347826086957,6.369565217391305,39.60000000000001,2.1826086956521733,37.41739130434784,2012,1,1,1,4,1,1,1,9
M. Morris,0.4206896551724138,0.3883161512027491,0.0323735039696646,10.0,1.0869565217391304,8.91304347826087,44.45,2.4086956521739133,42.04130434782609,2012,0,1,1,4,4,1,1,9
C. Kaman,0.4042553191489361,0.4532803180914513,-0.0490249989425151,12.5,2.260869565217391,10.23913043478261,20.2,4.645652173913047,15.55434782608695,2012,1,1,1,4,1,1,1,1
G. Vasquez,0.3832335329341317,0.4522471910112359,-0.0690136580771041,20.5,2.3260869565217392,18.17391304347826,21.700000000000003,3.778260869565216,17.921739130434787,2012,1,1,1,4,4,1,1,4
J. Childress,0.4666666666666667,0.4927536231884058,-0.0260869565217391,0.5,0.1739130434782608,0.3260869565217391,11.95,0.9369565217391304,11.013043478260869,2012,1,3,3,3,6,2,2,2
J. Smith,0.4192872117400419,0.4572347266881029,-0.0379475149480609,29.0,4.739130434782608,24.26086956521739,131.35,19.44130434782609,111.9086956521739,2012,0,0,0,5,5,0,0,0
A. Aminu,0.4705882352941176,0.3928571428571428,0.0777310924369747,9.5,1.565217391304348,7.934782608695652,32.10000000000001,2.880434782608696,29.219565217391317,2012,1,1,1,4,1,1,1,7
R. Price,0.4888888888888889,0.3176470588235294,0.1712418300653594,6.5,0.717391304347826,5.782608695652174,15.099999999999994,0.0565217391304349,15.04347826086956,2012,1,3,1,1,1,7,7,7
S. Brown,0.4047619047619047,0.4255813953488372,-0.0208194905869324,7.0,1.0869565217391304,5.913043478260869,45.8,5.036956521739131,40.76304347826087,2012,1,1,1,4,4,1,1,9
C. Johnson,0.4358974358974359,0.3783783783783784,0.0575190575190575,4.0,0.3043478260869565,3.695652173913044,9.05,0.2043478260869565,8.845652173913043,2012,1,3,3,1,6,7,7,7
S. Telfair,0.4294478527607362,0.3966480446927374,0.0327998080679987,16.5,0.7608695652173914,15.73913043478261,41.30000000000001,1.0152173913043476,40.284782608695664,2012,0,1,4,4,4,1,4,4
D. Cousins,0.49375,0.4398092967818832,0.0539407032181168,20.0,2.8260869565217392,17.17391304347826,68.75,10.502173913043476,58.24782608695652,2012,0,1,4,0,0,4,4,8
C. Hayes,0.5217391304347826,0.3951612903225806,0.1265778401122019,8.5,0.717391304347826,7.782608695652174,16.900000000000002,1.1782608695652173,15.721739130434784,2012,1,1,1,1,1,7,7,7
J. Salmons,0.4714285714285714,0.3927272727272727,0.0787012987012987,5.5,0.7391304347826086,4.760869565217392,22.4,2.3630434782608694,20.03695652173913,2012,1,3,1,1,1,7,7,7
T. Evans,0.4397905759162304,0.4569816643159379,-0.0171910883997075,20.0,2.847826086956522,17.152173913043477,58.250000000000014,8.134782608695659,50.11521739130436,2012,0,1,4,0,4,4,4,4
M. Thornton,0.461038961038961,0.4329738058551617,0.0280651551837992,11.0,1.3478260869565215,9.652173913043478,49.29999999999999,9.154347826086957,40.14565217391304,2012,0,1,1,4,4,1,1,9
J. Fredette,0.3959731543624161,0.3804713804713804,0.0155017738910356,9.0,1.065217391304348,7.934782608695652,34.95,2.2,32.75,2012,1,1,1,4,1,1,1,9
J. Hickson,0.5487804878048781,0.4451612903225806,0.1036191974822974,6.0,1.2608695652173914,4.739130434782608,36.95,3.9869565217391303,32.96304347826087,2012,1,1,1,1,1,7,7,7
T. Outlaw,0.2424242424242424,0.4036697247706422,-0.1612454823463998,2.5,0.3260869565217391,2.1739130434782608,3.749999999999997,1.2760869565217392,2.473913043478257,2012,1,3,3,3,3,2,2,1
I. Thomas,0.4269662921348314,0.4580152671755725,-0.031048975040741,13.5,1.6956521739130437,11.804347826086955,59.79999999999998,5.854347826086958,53.94565217391303,2012,0,1,4,0,4,4,8,9
J. Thompson,0.5466666666666666,0.532608695652174,0.0140579710144926,7.5,1.1521739130434785,6.3478260869565215,37.85,6.684782608695652,31.16521739130435,2012,1,1,1,4,1,1,1,9
M. Blaylock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1,3,3,3,6,2,2,2
L. Walton,0.3333333333333333,0.3947368421052631,-0.0614035087719298,5.0,0.3695652173913043,4.630434782608695,-0.5999999999999961,-0.0826086956521739,-0.5173913043478222,2012,1,3,3,3,6,2,2,1
M. Barnes,0.392,0.4423676012461059,-0.0503676012461059,12.0,1.391304347826087,10.608695652173914,33.599999999999994,4.530434782608697,29.069565217391297,2012,1,1,1,4,1,1,1,9
M. Camby,0.52,0.4389312977099237,0.0810687022900763,2.0,1.1521739130434785,0.8478260869565217,15.200000000000005,4.176086956521741,11.023913043478265,2012,1,3,3,1,6,7,7,7
J. Meeks,0.4571428571428571,0.3917525773195876,0.0653902798232695,4.0,0.5434782608695652,3.4565217391304346,52.24999999999999,5.23695652173913,47.01304347826086,2012,1,1,1,4,4,1,1,9
R. Felton,0.4491525423728814,0.3969465648854962,0.0522059774873852,17.0,2.9565217391304346,14.043478260869566,36.45,3.460869565217393,32.98913043478261,2012,0,1,1,4,4,1,1,4
L. Aldridge,0.4692737430167598,0.5222513089005235,-0.0529775658837637,15.0,1.7608695652173914,13.23913043478261,56.25,13.082608695652176,43.167391304347824,2012,0,1,4,4,4,4,4,4
S. Hawes,0.5,0.4786324786324786,0.0213675213675213,4.0,1.5,2.5,29.15000000000001,4.047826086956522,25.102173913043483,2012,1,3,1,1,1,7,7,7
J. Holiday,0.4144144144144144,0.4323640960809102,-0.0179496816664958,13.0,2.9347826086956523,10.065217391304348,59.25000000000003,8.636956521739132,50.6130434782609,2012,0,1,4,4,4,4,8,9
E. Brand,0.4791666666666667,0.4914383561643836,-0.0122716894977168,4.0,1.391304347826087,2.608695652173913,27.55000000000002,8.934782608695652,18.61521739130437,2012,1,3,1,3,1,7,1,7
G. Wallace,0.4298245614035088,0.4594594594594595,-0.0296348980559507,11.0,1.934782608695652,9.065217391304348,47.25000000000001,8.480434782608699,38.76956521739131,2012,1,1,1,4,4,1,1,9
